txn_id,account_id,posted_date,amount,merchant,mcc,category_lvl1,category_lvl2
T53459,633987513749,2025-01-08,-11.6,Restaurant,DIN,Food,Dining
T05697,474455166959,2025-01-14,-44.53,Restaurant,DIN,Food,Dining
T69211,633987513749,2025-01-13,-55.8,Restaurant,DIN,Food,Dining
T97118,633987513749,2025-01-16,-174.14,Pepco,UTL,Utilities,Pepco
T22927,848582967927,2025-01-10,-64.69,Verizon,UTL,Utilities,Verizon
T93536,633987513749,2025-02-15,2802.24,Employer,PAY,Income,Salary
T90938,474455166959,2025-03-01,2530.03,Employer,PAY,Income,Salary
T69635,633987513749,2025-02-02,-2220.0,LandlordRent,HOU,Housing,Rent
T66836,848582967927,2025-02-08,-69.81,Grocer,GRS,Food,Groceries
T32574,474455166959,2025-02-22,-62.52,Grocer,GRS,Food,Groceries
T00379,633987513749,2025-02-19,-90.53,Grocer,GRS,Food,Groceries
T11326,474455166959,2025-02-14,-70.99,Grocer,GRS,Food,Groceries
T76148,848582967927,2025-02-17,-30.89,Grocer,GRS,Food,Groceries
T03595,848582967927,2025-02-14,-26.18,Grocer,GRS,Food,Groceries
T53878,633987513749,2025-02-08,-72.93,Grocer,GRS,Food,Groceries
T90040,474455166959,2025-02-05,-30.03,Grocer,GRS,Food,Groceries
T31746,474455166959,2025-02-18,-67.72,Grocer,GRS,Food,Groceries
T13837,633987513749,2025-02-04,-24.37,Restaurant,DIN,Food,Dining
T89970,633987513749,2025-02-24,-42.54,Restaurant,DIN,Food,Dining
T38649,633987513749,2025-02-21,-36.27,Restaurant,DIN,Food,Dining
T05557,633987513749,2025-02-11,-11.24,Restaurant,DIN,Food,Dining
T01086,633987513749,2025-02-24,-31.83,Restaurant,DIN,Food,Dining
T67347,633987513749,2025-02-09,-31.64,Restaurant,DIN,Food,Dining
T97747,474455166959,2025-02-11,-46.59,Restaurant,DIN,Food,Dining
T02455,848582967927,2025-02-06,-56.34,Pepco,UTL,Utilities,Pepco
T19238,633987513749,2025-02-18,-178.29,Verizon,UTL,Utilities,Verizon
T25026,633987513749,2025-03-15,2058.13,Employer,PAY,Income,Salary
T75375,474455166959,2025-03-29,2501.66,Employer,PAY,Income,Salary
T01867,848582967927,2025-03-02,-2193.0,LandlordRent,HOU,Housing,Rent
T25266,474455166959,2025-03-11,-96.45,Grocer,GRS,Food,Groceries
T95976,633987513749,2025-03-03,-87.67,Grocer,GRS,Food,Groceries
T64063,848582967927,2025-03-08,-87.97,Grocer,GRS,Food,Groceries
T57880,848582967927,2025-03-18,-69.26,Grocer,GRS,Food,Groceries
T26269,633987513749,2025-03-09,-103.91,Grocer,GRS,Food,Groceries
T55855,848582967927,2025-03-12,-73.36,Grocer,GRS,Food,Groceries
T30687,474455166959,2025-03-21,-36.76,Grocer,GRS,Food,Groceries
T52318,474455166959,2025-03-27,-19.51,Restaurant,DIN,Food,Dining
T90190,848582967927,2025-03-07,-41.63,Restaurant,DIN,Food,Dining
T18347,848582967927,2025-03-12,-45.76,Restaurant,DIN,Food,Dining
T40709,633987513749,2025-03-08,-43.49,Restaurant,DIN,Food,Dining
T70106,633987513749,2025-03-22,-28.95,Restaurant,DIN,Food,Dining
T44222,633987513749,2025-03-26,-12.51,Restaurant,DIN,Food,Dining
T28463,848582967927,2025-03-27,-47.84,Restaurant,DIN,Food,Dining
T36315,474455166959,2025-03-19,-145.82,Pepco,UTL,Utilities,Pepco
T52868,474455166959,2025-03-19,-54.9,Verizon,UTL,Utilities,Verizon
T59792,633987513749,2025-04-15,2523.9,Employer,PAY,Income,Salary
T06763,633987513749,2025-04-29,2711.93,Employer,PAY,Income,Salary
T58927,633987513749,2025-04-02,-2148.0,LandlordRent,HOU,Housing,Rent
T67135,633987513749,2025-04-14,-74.34,Grocer,GRS,Food,Groceries
T82558,848582967927,2025-04-22,-34.29,Grocer,GRS,Food,Groceries
T92563,474455166959,2025-04-09,-92.72,Grocer,GRS,Food,Groceries
T62866,474455166959,2025-04-19,-105.45,Grocer,GRS,Food,Groceries
T75744,848582967927,2025-04-12,-31.73,Grocer,GRS,Food,Groceries
T98026,474455166959,2025-04-07,-42.34,Grocer,GRS,Food,Groceries
T17881,474455166959,2025-04-20,-115.49,Grocer,GRS,Food,Groceries
T69066,633987513749,2025-04-19,-57.4,Grocer,GRS,Food,Groceries
T08095,633987513749,2025-04-16,-30.84,Restaurant,DIN,Food,Dining
T37128,848582967927,2025-04-13,-16.12,Restaurant,DIN,Food,Dining
T76960,474455166959,2025-04-21,-35.21,Restaurant,DIN,Food,Dining
T10092,848582967927,2025-04-04,-32.32,Restaurant,DIN,Food,Dining
T47086,633987513749,2025-04-22,-43.26,Restaurant,DIN,Food,Dining
T02487,474455166959,2025-04-04,-52.63,Restaurant,DIN,Food,Dining
T18964,474455166959,2025-04-16,-37.74,Restaurant,DIN,Food,Dining
T65558,848582967927,2025-04-18,-137.26,Pepco,UTL,Utilities,Pepco
T01292,848582967927,2025-04-08,-162.77,Verizon,UTL,Utilities,Verizon
T52028,474455166959,2025-05-15,2517.04,Employer,PAY,Income,Salary
T15805,848582967927,2025-05-29,2906.47,Employer,PAY,Income,Salary
T34015,474455166959,2025-05-02,-1829.0,LandlordRent,HOU,Housing,Rent
T91814,474455166959,2025-05-07,-103.81,Grocer,GRS,Food,Groceries
T77298,848582967927,2025-05-15,-82.2,Grocer,GRS,Food,Groceries
T96849,633987513749,2025-05-05,-96.78,Grocer,GRS,Food,Groceries
T03609,474455166959,2025-05-05,-118.07,Grocer,GRS,Food,Groceries
T60105,633987513749,2025-05-16,-117.5,Grocer,GRS,Food,Groceries
T33779,474455166959,2025-05-13,-37.53,Grocer,GRS,Food,Groceries
T02551,633987513749,2025-05-06,-69.03,Grocer,GRS,Food,Groceries
T15387,633987513749,2025-05-04,-85.92,Grocer,GRS,Food,Groceries
T11668,633987513749,2025-05-10,-39.9,Grocer,GRS,Food,Groceries
T98171,474455166959,2025-05-15,-11.23,Restaurant,DIN,Food,Dining
T12597,633987513749,2025-05-09,-15.39,Restaurant,DIN,Food,Dining
T81909,474455166959,2025-05-20,-17.32,Restaurant,DIN,Food,Dining
T15645,474455166959,2025-05-09,-175.52,Pepco,UTL,Utilities,Pepco
T75358,633987513749,2025-05-20,-116.84,Verizon,UTL,Utilities,Verizon
T58090,633987513749,2025-06-15,2410.81,Employer,PAY,Income,Salary
T38949,474455166959,2025-06-29,2830.17,Employer,PAY,Income,Salary
T03470,848582967927,2025-06-02,-2116.0,LandlordRent,HOU,Housing,Rent
T74842,474455166959,2025-06-27,-24.6,Grocer,GRS,Food,Groceries
T81367,848582967927,2025-06-15,-102.33,Grocer,GRS,Food,Groceries
T34021,848582967927,2025-06-25,-106.98,Grocer,GRS,Food,Groceries
T47810,848582967927,2025-06-20,-43.67,Grocer,GRS,Food,Groceries
T58744,633987513749,2025-06-03,-27.72,Grocer,GRS,Food,Groceries
T46585,474455166959,2025-06-23,-15.14,Restaurant,DIN,Food,Dining
T22861,848582967927,2025-06-25,-53.25,Restaurant,DIN,Food,Dining
T46349,848582967927,2025-06-17,-32.11,Restaurant,DIN,Food,Dining
T77853,848582967927,2025-06-19,-34.35,Restaurant,DIN,Food,Dining
T73925,633987513749,2025-06-06,-10.95,Restaurant,DIN,Food,Dining
T04040,848582967927,2025-06-08,-165.15,Pepco,UTL,Utilities,Pepco
T05846,633987513749,2025-06-20,-72.22,Verizon,UTL,Utilities,Verizon
T74698,474455166959,2025-07-15,2465.05,Employer,PAY,Income,Salary
T13716,474455166959,2025-07-29,2518.14,Employer,PAY,Income,Salary
T34143,848582967927,2025-07-02,-2173.0,LandlordRent,HOU,Housing,Rent
T68404,474455166959,2025-07-12,-90.74,Grocer,GRS,Food,Groceries
T20330,848582967927,2025-07-15,-64.96,Grocer,GRS,Food,Groceries
T52038,848582967927,2025-07-24,-53.4,Grocer,GRS,Food,Groceries
T90363,848582967927,2025-07-09,-95.97,Grocer,GRS,Food,Groceries
T87118,474455166959,2025-07-12,-68.87,Grocer,GRS,Food,Groceries
T84055,474455166959,2025-07-13,-43.32,Grocer,GRS,Food,Groceries
T67108,633987513749,2025-07-03,-90.16,Grocer,GRS,Food,Groceries
T40067,848582967927,2025-07-12,-41.99,Restaurant,DIN,Food,Dining
T97072,633987513749,2025-07-26,-22.47,Restaurant,DIN,Food,Dining
T88398,848582967927,2025-07-24,-23.73,Restaurant,DIN,Food,Dining
T20963,848582967927,2025-07-05,-27.4,Restaurant,DIN,Food,Dining
T52417,848582967927,2025-07-20,-45.67,Restaurant,DIN,Food,Dining
T10065,848582967927,2025-07-15,-41.5,Restaurant,DIN,Food,Dining
T28315,474455166959,2025-07-08,-13.21,Restaurant,DIN,Food,Dining
T09719,848582967927,2025-07-09,-79.95,Pepco,UTL,Utilities,Pepco
T17362,848582967927,2025-07-14,-72.84,Verizon,UTL,Utilities,Verizon
T20098,474455166959,2025-08-15,1894.8,Employer,PAY,Income,Salary
T40566,474455166959,2025-08-29,2075.59,Employer,PAY,Income,Salary
T80939,474455166959,2025-08-02,-2104.0,LandlordRent,HOU,Housing,Rent
T23582,474455166959,2025-08-14,-113.24,Grocer,GRS,Food,Groceries
T38423,848582967927,2025-08-24,-21.31,Grocer,GRS,Food,Groceries
T48932,848582967927,2025-08-10,-82.66,Grocer,GRS,Food,Groceries
T63406,848582967927,2025-08-24,-69.45,Grocer,GRS,Food,Groceries
T18220,848582967927,2025-08-06,-26.45,Grocer,GRS,Food,Groceries
T12931,633987513749,2025-08-12,-94.09,Grocer,GRS,Food,Groceries
T96121,474455166959,2025-08-06,-61.94,Grocer,GRS,Food,Groceries
T03938,474455166959,2025-08-06,-73.5,Grocer,GRS,Food,Groceries
T76847,633987513749,2025-08-07,-40.92,Restaurant,DIN,Food,Dining
T38044,633987513749,2025-08-23,-21.47,Restaurant,DIN,Food,Dining
T03529,848582967927,2025-08-03,-11.83,Restaurant,DIN,Food,Dining
T62129,474455166959,2025-08-06,-40.27,Restaurant,DIN,Food,Dining
T46855,848582967927,2025-08-12,-145.29,Pepco,UTL,Utilities,Pepco
T16500,474455166959,2025-08-13,-122.29,Verizon,UTL,Utilities,Verizon
T02631,848582967927,2025-09-15,2892.17,Employer,PAY,Income,Salary
T03670,633987513749,2025-09-29,2526.74,Employer,PAY,Income,Salary
T72044,474455166959,2025-09-02,-2608.0,LandlordRent,HOU,Housing,Rent
T50991,633987513749,2025-09-10,-49.26,Grocer,GRS,Food,Groceries
T13353,848582967927,2025-09-23,-118.31,Grocer,GRS,Food,Groceries
T46797,474455166959,2025-09-15,-79.65,Grocer,GRS,Food,Groceries
T99464,848582967927,2025-09-11,-25.78,Grocer,GRS,Food,Groceries
T51916,633987513749,2025-09-05,-119.94,Grocer,GRS,Food,Groceries
T74250,633987513749,2025-09-14,-51.01,Grocer,GRS,Food,Groceries
T63097,474455166959,2025-09-13,-115.38,Grocer,GRS,Food,Groceries
T44146,848582967927,2025-09-24,-50.92,Grocer,GRS,Food,Groceries
T79121,633987513749,2025-09-17,-37.32,Restaurant,DIN,Food,Dining
T90617,848582967927,2025-09-24,-57.34,Restaurant,DIN,Food,Dining
T95884,474455166959,2025-09-04,-18.18,Restaurant,DIN,Food,Dining
T06710,474455166959,2025-09-18,-26.43,Restaurant,DIN,Food,Dining
T51141,848582967927,2025-09-08,-22.7,Restaurant,DIN,Food,Dining
T17638,633987513749,2025-09-06,-30.44,Restaurant,DIN,Food,Dining
T89174,474455166959,2025-09-15,-98.7,Pepco,UTL,Utilities,Pepco
T00795,848582967927,2025-09-09,-160.67,Verizon,UTL,Utilities,Verizon
T97697,474455166959,2025-10-15,2391.73,Employer,PAY,Income,Salary
T01921,474455166959,2025-10-29,2733.15,Employer,PAY,Income,Salary
T18288,633987513749,2025-10-02,-2429.0,LandlordRent,HOU,Housing,Rent
T25001,633987513749,2025-10-21,-53.64,Grocer,GRS,Food,Groceries
T53557,633987513749,2025-10-27,-109.93,Grocer,GRS,Food,Groceries
T09993,848582967927,2025-10-13,-35.43,Grocer,GRS,Food,Groceries
T92690,474455166959,2025-10-03,-27.78,Grocer,GRS,Food,Groceries
T36433,848582967927,2025-10-07,-26.92,Grocer,GRS,Food,Groceries
T97847,474455166959,2025-10-15,-66.29,Grocer,GRS,Food,Groceries
T32688,848582967927,2025-10-26,-117.97,Grocer,GRS,Food,Groceries
T40152,474455166959,2025-10-06,-29.98,Grocer,GRS,Food,Groceries
T67711,848582967927,2025-10-15,-38.15,Grocer,GRS,Food,Groceries
T07333,633987513749,2025-10-17,-15.23,Restaurant,DIN,Food,Dining
T00365,474455166959,2025-10-27,-55.38,Restaurant,DIN,Food,Dining
T57035,848582967927,2025-10-24,-52.93,Restaurant,DIN,Food,Dining
T82242,633987513749,2025-10-10,-46.63,Restaurant,DIN,Food,Dining
T72495,474455166959,2025-10-15,-24.69,Restaurant,DIN,Food,Dining
T04649,474455166959,2025-10-12,-17.89,Restaurant,DIN,Food,Dining
T91284,633987513749,2025-10-15,-168.47,Pepco,UTL,Utilities,Pepco
T85599,848582967927,2025-10-16,-146.3,Verizon,UTL,Utilities,Verizon
T60741,901916512954,2024-11-15,2102.48,Employer,PAY,Income,Salary
T06637,822529852117,2024-11-29,3059.81,Employer,PAY,Income,Salary
T32846,822529852117,2024-11-02,-2400.0,LandlordRent,HOU,Housing,Rent
T82184,901916512954,2024-11-25,-93.32,Grocer,GRS,Food,Groceries
T31578,822529852117,2024-11-03,-68.41,Grocer,GRS,Food,Groceries
T75865,822529852117,2024-11-09,-45.0,Grocer,GRS,Food,Groceries
T58805,901916512954,2024-11-08,-21.93,Grocer,GRS,Food,Groceries
T76701,901916512954,2024-11-19,-29.37,Grocer,GRS,Food,Groceries
T20451,901916512954,2024-11-20,-47.79,Grocer,GRS,Food,Groceries
T77245,822529852117,2024-11-09,-27.42,Grocer,GRS,Food,Groceries
T71775,901916512954,2024-11-10,-110.3,Grocer,GRS,Food,Groceries
T90241,901916512954,2024-11-16,-95.19,Grocer,GRS,Food,Groceries
T08930,690619858448,2024-11-21,-23.39,Restaurant,DIN,Food,Dining
T31317,901916512954,2024-11-21,-29.45,Restaurant,DIN,Food,Dining
T07297,822529852117,2024-11-12,-43.79,Restaurant,DIN,Food,Dining
T03009,822529852117,2024-11-15,-31.16,Restaurant,DIN,Food,Dining
T30657,901916512954,2024-11-27,-48.69,Restaurant,DIN,Food,Dining
T90050,901916512954,2024-11-26,-23.95,Restaurant,DIN,Food,Dining
T86593,822529852117,2024-11-07,-72.29,Pepco,UTL,Utilities,Pepco
T47518,822529852117,2024-11-18,-85.44,Verizon,UTL,Utilities,Verizon
T72464,822529852117,2024-12-15,2364.78,Employer,PAY,Income,Salary
T06698,901916512954,2024-12-29,2242.05,Employer,PAY,Income,Salary
T77707,690619858448,2024-12-02,-2221.0,LandlordRent,HOU,Housing,Rent
T24854,901916512954,2024-12-04,-41.85,Grocer,GRS,Food,Groceries
T25097,822529852117,2024-12-27,-37.1,Grocer,GRS,Food,Groceries
T15856,822529852117,2024-12-06,-104.95,Grocer,GRS,Food,Groceries
T88082,690619858448,2024-12-11,-104.55,Grocer,GRS,Food,Groceries
T43318,690619858448,2024-12-23,-55.23,Grocer,GRS,Food,Groceries
T21240,822529852117,2024-12-06,-51.42,Grocer,GRS,Food,Groceries
T09403,822529852117,2024-12-18,-73.45,Grocer,GRS,Food,Groceries
T98924,822529852117,2024-12-24,-31.53,Restaurant,DIN,Food,Dining
T94827,901916512954,2024-12-20,-31.03,Restaurant,DIN,Food,Dining
T55637,822529852117,2024-12-23,-22.96,Restaurant,DIN,Food,Dining
T90265,901916512954,2024-12-18,-165.83,Pepco,UTL,Utilities,Pepco
T71528,822529852117,2024-12-12,-151.42,Verizon,UTL,Utilities,Verizon
T88963,690619858448,2025-01-15,2910.11,Employer,PAY,Income,Salary
T42740,690619858448,2025-01-29,2747.02,Employer,PAY,Income,Salary
T72594,822529852117,2025-01-02,-2693.0,LandlordRent,HOU,Housing,Rent
T20339,690619858448,2025-01-22,-69.66,Grocer,GRS,Food,Groceries
T13025,901916512954,2025-01-09,-59.95,Grocer,GRS,Food,Groceries
T76313,690619858448,2025-01-20,-84.43,Grocer,GRS,Food,Groceries
T69885,901916512954,2025-01-21,-104.06,Grocer,GRS,Food,Groceries
T45586,822529852117,2025-01-03,-33.44,Grocer,GRS,Food,Groceries
T67845,901916512954,2025-01-05,-47.7,Grocer,GRS,Food,Groceries
T15461,690619858448,2025-01-27,-35.29,Restaurant,DIN,Food,Dining
T65570,901916512954,2025-01-17,-46.9,Restaurant,DIN,Food,Dining
T63590,690619858448,2025-01-25,-20.39,Restaurant,DIN,Food,Dining
T44382,690619858448,2025-01-08,-27.62,Restaurant,DIN,Food,Dining
T06279,822529852117,2025-01-06,-34.03,Restaurant,DIN,Food,Dining
T86997,690619858448,2025-01-14,-164.9,Pepco,UTL,Utilities,Pepco
T95361,690619858448,2025-01-17,-136.86,Verizon,UTL,Utilities,Verizon
T16821,822529852117,2025-02-15,2565.97,Employer,PAY,Income,Salary
T19053,822529852117,2025-03-01,2269.67,Employer,PAY,Income,Salary
T40910,822529852117,2025-02-02,-2748.0,LandlordRent,HOU,Housing,Rent
T04262,901916512954,2025-02-15,-23.86,Grocer,GRS,Food,Groceries
T88680,690619858448,2025-02-08,-96.35,Grocer,GRS,Food,Groceries
T45177,690619858448,2025-02-17,-86.85,Grocer,GRS,Food,Groceries
T65671,690619858448,2025-02-12,-30.61,Grocer,GRS,Food,Groceries
T60719,690619858448,2025-02-09,-72.2,Grocer,GRS,Food,Groceries
T45201,690619858448,2025-02-14,-58.55,Grocer,GRS,Food,Groceries
T42340,690619858448,2025-02-27,-111.49,Grocer,GRS,Food,Groceries
T98695,690619858448,2025-02-25,-104.49,Grocer,GRS,Food,Groceries
T89478,901916512954,2025-02-12,-44.91,Restaurant,DIN,Food,Dining
T53494,690619858448,2025-02-19,-11.62,Restaurant,DIN,Food,Dining
T38741,690619858448,2025-02-10,-55.59,Restaurant,DIN,Food,Dining
T93457,822529852117,2025-02-24,-31.77,Restaurant,DIN,Food,Dining
T61995,690619858448,2025-02-17,-133.02,Pepco,UTL,Utilities,Pepco
T48855,690619858448,2025-02-17,-58.23,Verizon,UTL,Utilities,Verizon
T48362,822529852117,2025-03-15,2414.87,Employer,PAY,Income,Salary
T34115,901916512954,2025-03-29,2403.01,Employer,PAY,Income,Salary
T64702,901916512954,2025-03-02,-2436.0,LandlordRent,HOU,Housing,Rent
T20179,901916512954,2025-03-27,-84.22,Grocer,GRS,Food,Groceries
T67358,822529852117,2025-03-26,-33.91,Grocer,GRS,Food,Groceries
T51355,822529852117,2025-03-25,-33.43,Grocer,GRS,Food,Groceries
T37835,690619858448,2025-03-20,-68.33,Grocer,GRS,Food,Groceries
T18237,690619858448,2025-03-15,-81.65,Grocer,GRS,Food,Groceries
T16833,822529852117,2025-03-19,-54.08,Restaurant,DIN,Food,Dining
T83190,822529852117,2025-03-14,-45.27,Restaurant,DIN,Food,Dining
T91469,822529852117,2025-03-22,-57.61,Restaurant,DIN,Food,Dining
T87006,901916512954,2025-03-07,-11.55,Restaurant,DIN,Food,Dining
T17040,901916512954,2025-03-25,-58.77,Restaurant,DIN,Food,Dining
T93399,822529852117,2025-03-08,-40.21,Restaurant,DIN,Food,Dining
T61341,901916512954,2025-03-07,-25.34,Restaurant,DIN,Food,Dining
T58028,901916512954,2025-03-12,-65.19,Pepco,UTL,Utilities,Pepco
T59810,822529852117,2025-03-08,-118.43,Verizon,UTL,Utilities,Verizon
T69559,822529852117,2025-04-15,2613.2,Employer,PAY,Income,Salary
T00568,822529852117,2025-04-29,2339.42,Employer,PAY,Income,Salary
T33411,901916512954,2025-04-02,-2017.0,LandlordRent,HOU,Housing,Rent
T23516,822529852117,2025-04-21,-113.52,Grocer,GRS,Food,Groceries
T24274,822529852117,2025-04-26,-32.2,Grocer,GRS,Food,Groceries
T76196,822529852117,2025-04-14,-94.98,Grocer,GRS,Food,Groceries
T99958,901916512954,2025-04-09,-28.5,Grocer,GRS,Food,Groceries
T34604,822529852117,2025-04-16,-62.96,Grocer,GRS,Food,Groceries
T29074,690619858448,2025-04-06,-86.76,Grocer,GRS,Food,Groceries
T75616,690619858448,2025-04-10,-26.48,Restaurant,DIN,Food,Dining
T49755,822529852117,2025-04-14,-46.32,Restaurant,DIN,Food,Dining
T99955,690619858448,2025-04-24,-53.32,Restaurant,DIN,Food,Dining
T60395,901916512954,2025-04-22,-24.82,Restaurant,DIN,Food,Dining
T15730,690619858448,2025-04-26,-41.22,Restaurant,DIN,Food,Dining
T28333,690619858448,2025-04-20,-163.53,Pepco,UTL,Utilities,Pepco
T64312,901916512954,2025-04-12,-174.01,Verizon,UTL,Utilities,Verizon
T15707,690619858448,2025-05-15,2419.64,Employer,PAY,Income,Salary
T82036,822529852117,2025-05-29,2745.56,Employer,PAY,Income,Salary
T28869,690619858448,2025-05-02,-2627.0,LandlordRent,HOU,Housing,Rent
T69134,690619858448,2025-05-21,-105.85,Grocer,GRS,Food,Groceries
T08090,822529852117,2025-05-21,-71.23,Grocer,GRS,Food,Groceries
T94963,822529852117,2025-05-11,-119.48,Grocer,GRS,Food,Groceries
T89091,901916512954,2025-05-10,-114.21,Grocer,GRS,Food,Groceries
T64745,901916512954,2025-05-17,-23.55,Grocer,GRS,Food,Groceries
T44208,822529852117,2025-05-17,-28.46,Grocer,GRS,Food,Groceries
T37802,690619858448,2025-05-22,-119.91,Grocer,GRS,Food,Groceries
T16044,690619858448,2025-05-12,-51.03,Grocer,GRS,Food,Groceries
T97020,690619858448,2025-05-10,-44.36,Restaurant,DIN,Food,Dining
T20881,901916512954,2025-05-15,-49.54,Restaurant,DIN,Food,Dining
T68798,901916512954,2025-05-18,-24.98,Restaurant,DIN,Food,Dining
T40012,822529852117,2025-05-05,-16.94,Restaurant,DIN,Food,Dining
T55567,690619858448,2025-05-10,-14.65,Restaurant,DIN,Food,Dining
T27225,690619858448,2025-05-15,-46.64,Restaurant,DIN,Food,Dining
T21124,901916512954,2025-05-06,-143.01,Pepco,UTL,Utilities,Pepco
T52233,690619858448,2025-05-16,-87.63,Verizon,UTL,Utilities,Verizon
T27680,690619858448,2025-06-15,2385.9,Employer,PAY,Income,Salary
T74139,690619858448,2025-06-29,2346.71,Employer,PAY,Income,Salary
T89166,822529852117,2025-06-02,-2615.0,LandlordRent,HOU,Housing,Rent
T73588,690619858448,2025-06-21,-50.94,Grocer,GRS,Food,Groceries
T41773,901916512954,2025-06-13,-94.42,Grocer,GRS,Food,Groceries
T29163,901916512954,2025-06-06,-72.4,Grocer,GRS,Food,Groceries
T36637,822529852117,2025-06-14,-30.48,Grocer,GRS,Food,Groceries
T10070,901916512954,2025-06-14,-99.92,Grocer,GRS,Food,Groceries
T81336,822529852117,2025-06-20,-102.78,Grocer,GRS,Food,Groceries
T28349,901916512954,2025-06-25,-36.5,Grocer,GRS,Food,Groceries
T03348,822529852117,2025-06-24,-29.76,Restaurant,DIN,Food,Dining
T67758,822529852117,2025-06-15,-51.69,Restaurant,DIN,Food,Dining
T75489,690619858448,2025-06-20,-29.3,Restaurant,DIN,Food,Dining
T41654,690619858448,2025-06-19,-39.09,Restaurant,DIN,Food,Dining
T71041,690619858448,2025-06-04,-34.1,Restaurant,DIN,Food,Dining
T46516,822529852117,2025-06-04,-28.41,Restaurant,DIN,Food,Dining
T75646,901916512954,2025-06-15,-155.4,Pepco,UTL,Utilities,Pepco
T39684,901916512954,2025-06-10,-106.81,Verizon,UTL,Utilities,Verizon
T21449,901916512954,2025-07-15,2531.18,Employer,PAY,Income,Salary
T66141,901916512954,2025-07-29,2072.32,Employer,PAY,Income,Salary
T02797,901916512954,2025-07-02,-2071.0,LandlordRent,HOU,Housing,Rent
T30188,690619858448,2025-07-18,-108.45,Grocer,GRS,Food,Groceries
T37588,822529852117,2025-07-27,-108.49,Grocer,GRS,Food,Groceries
T21557,690619858448,2025-07-17,-78.35,Grocer,GRS,Food,Groceries
T07867,690619858448,2025-07-20,-38.99,Grocer,GRS,Food,Groceries
T33506,822529852117,2025-07-09,-45.12,Grocer,GRS,Food,Groceries
T87892,690619858448,2025-07-03,-65.19,Grocer,GRS,Food,Groceries
T62015,822529852117,2025-07-25,-83.3,Grocer,GRS,Food,Groceries
T62679,690619858448,2025-07-26,-42.66,Grocer,GRS,Food,Groceries
T45347,901916512954,2025-07-03,-114.39,Grocer,GRS,Food,Groceries
T50626,690619858448,2025-07-11,-29.59,Restaurant,DIN,Food,Dining
T61049,901916512954,2025-07-19,-11.14,Restaurant,DIN,Food,Dining
T82542,822529852117,2025-07-22,-54.94,Restaurant,DIN,Food,Dining
T07131,690619858448,2025-07-09,-11.79,Restaurant,DIN,Food,Dining
T29992,822529852117,2025-07-18,-30.49,Restaurant,DIN,Food,Dining
